Time,Numerical,Analytical,Relative Error
8.4,0.00033343750430297976,0.0002248673241788482,0.4828188378218095
8.5,0.00030312500391179977,0.00020346836901064417,0.48978932394126673
8.6,0.0002755681853743634,0.0001841057936675792,0.4967925771631521
8.700000000000001,0.00025051653215851213,0.00016658581098763324,0.5038287515201977
8.8,0.00022774230196228375,0.0001507330750954765,0.5108980017692102
8.9,0.00020703845632934884,0.0001363889264820114,0.5180004833944898
9.0,0.0001882167784812262,0.00012340980408667956,0.5251363526112404
9.1,0.00017110616225566019,0.00011166580849011478,0.5323057663690078
9.200000000000001,0.0001555510565960547,0.00010103940183709324,0.5395088823551341
9.3,0.0001414100514509588,9.142423147817327e-05,0.5467458589982154
9.4,0.00012855459222814436,8.272406555663223e-05,0.5540168554716031
9.5,0.00011686781111649487,7.48518298877006e-05,0.5613220316968924
9.600000000000001,0.00010624346465135897,6.772873649085378e-05,0.5686615483474478
9.700000000000001,9.658496786487178e-05,6.128349505322202e-05,0.5760355668519228
9.8,8.780451624079252e-05,5.5451599432176945e-05,0.5834442493978294
9.9,7.982228749162955e-05,5.017468205617528e-05,0.5908877589350936
10.0,7.25657159014814e-05,4.5399929762484854e-05,0.5983662591796418
10.100000000000001,6.596883263771036e-05,4.107955522530065e-05,0.6058799146170052
10.200000000000001,5.9971666034282135e-05,3.7170318684126666e-05,0.6134288905059249
10.3,5.4519696394801936e-05,3.363309518571897e-05,0.6210133528820053
10.4,4.956336035891085e-05,3.0432483008403625e-05,0.6286334685613535
10.5,4.505760032628259e-05,2.7536449349747158e-05,0.6362894051442515
10.600000000000001,4.096145484207508e-05,2.491600973150316e-05,0.6439813310188457
10.700000000000001,3.723768622006825e-05,2.254493791321217e-05,0.6517094153648384
10.8,3.3852442018243866e-05,2.0399503411171922e-05,0.6594738281572263
10.9,3.0774947289312605e-05,1.8458233995780558e-05,0.6672747401700279
11.0,2.7977224808466002e-05,1.670170079024566e-05,0.6751123229800415
11.100000000000001,2.543384073496909e-05,1.5112323819855006e-05,0.6829867489706233
