r,x
1.5618729096989967,-0.8256468368261695
1.5719063545150502,-0.8487984652207554
1.5819397993311037,-0.8725000132030383
1.5919732441471572,-0.8967781615973887
1.6020066889632107,-0.9216615866730423
1.6120401337792643,-0.9471811638240254
1.6220735785953178,-0.9733701979542908
1.6321070234113713,-1.000264684879489
1.6421404682274248,-1.0279036088929308
1.6521739130434783,-1.0563292826658557
1.6622073578595318,-1.0855877369203946
1.6722408026755853,-1.1157291688807678
1.6822742474916388,-1.146808460473646
1.6923076923076923,-1.1788857797096384
1.7023411371237458,-1.2120272818003943
1.7123745819397993,-1.246305930540454
1.7224080267558528,-1.2818024655878062
1.7324414715719065,-1.3186065478900182
1.7424749163879598,-1.356818124133885
1.7525083612040135,-1.3965490624799797
1.7625418060200668,-1.4379251269946083
1.7725752508361206,-1.4810883785838176
1.7826086956521738,-1.5262001179947626
1.7926421404682276,-1.573444524717612
1.8026755852842808,-1.623033199092478
1.8127090301003346,-1.675210890754519
1.8227424749163879,-1.7302628058364382
1.8327759197324416,-1.788524045664222
1.8428093645484949,-1.8503919695233324
1.8528428093645486,-1.9163426407491864
1.8628762541806019,-1.9869530897601717
1.8729096989966556,-2.0629320521722825
1.882943143812709,-2.1451633749505965
1.8929765886287626,-2.2347689229463574
1.9030100334448161,-2.3332025456677745
1.9130434782608696,-2.4423955441534777
1.9230769230769231,-2.5649917255559185
1.9331103678929766,-2.704747676367721
1.9431438127090301,-2.867260759920572
1.9531772575250836,-3.061411070676516
1.9632107023411371,-3.3025675628546267
1.9732441471571907,-3.6210158653073594
1.9832775919732442,-4.091014198923866
1.9933110367892977,-5.007299765401959
2.0033444816053514,-5.700441908125309
2.0133779264214047,-4.314142634182028
2.023411371237458,-3.7545220560146357
2.0334448160535117,-3.3978424421362536
2.0434782608695654,-3.1354736258433116
2.0535117056856187,-2.927829825295381
2.063545150501672,-2.7559752467146406
2.0735785953177257,-2.6093675631623037
2.0836120401337794,-2.4815300928811124
2.0936454849498327,-2.368197417804999
2.103678929765886,-2.266410841259488
2.1137123745819397,-2.1740337450767417
2.1237458193979935,-2.0894726859507804
2.1337792642140467,-2.011507577228898
2.1438127090301005,-1.939183451257999
2.153846153846154,-1.8717388080732251
2.1638795986622075,-1.8085566453340476
2.1739130434782608,-1.749130064418544
2.1839464882943145,-1.6930375375325264
2.193979933110368,-1.6399247518693345
2.2040133779264215,-1.5894910375987343
2.2140468227424748,-1.541479057443202
2.2240802675585285,-1.495666860240474
2.2341137123745822,-1.451861676492244
2.2441471571906355,-1.4098950168359916
2.254180602006689,-1.3696187582990222
2.2642140468227425,-1.3309019886853253
2.2742474916387962,-1.2936284394199735
2.2842809364548495,-1.2576943798899358
2.294314381270903,-1.2230068771719955
2.3043478260869565,-1.1894823476083198
2.3143812709030103,-1.15704534339992
2.3244147157190636,-1.125627529892076
2.334448160535117,-1.0951668186852228
2.3444816053511706,-1.0656066289209858
2.3545150501672243,-1.0368952546548111
2.3645484949832776,-1.0089853205426604
2.374581939799331,-0.9818333114500516
2.3846153846153846,-0.9553991642547384
2.3946488294314383,-0.9296459122304691
2.4046822742474916,-0.9045393740890112
2.414715719063545,-0.880047881116292
2.4247491638795986,-0.856142036937812
2.4347826086956523,-0.832794505341724
2.4448160535117056,-0.8099798223185308
2.4548494983277593,-0.7876742290764219
2.464882943143813,-0.7658555232864489
2.4749163879598663,-0.7445029262223622
2.4849498327759196,-0.7235969638022719
2.4949832775919734,-0.703119359824609
2.505016722408027,-0.68305293993185
2.5150501672240804,-0.6633815450366408
2.5250836120401337,-0.6440899531171025
2.5351170568561874,-0.6251638084326483
2.545150501672241,-0.6065895573359799
2.5551839464882944,-0.5883543899615605
2.5652173913043477,-0.5704461871631308
2.5752508361204014,-0.5528534721490794
2.585284280936455,-0.5355653663330928
2.5953177257525084,-0.5185715489747839
2.6053511705685617,-0.5018622202367251
2.6153846153846154,-0.4854280673271494
2.625418060200669,-0.4692602334374328
2.6354515050167224,-0.4533502892168319
2.6454849498327757,-0.4376902065573355
2.6555183946488294,-0.4222723344882754
2.665551839464883,-0.40708937700448344
2.6755852842809364,-0.39213437267385676
2.6856187290969897,-0.3774006758899876
2.6956521739130435,-0.36288193965539123
2.705685618729097,-0.34857209979805825
2.7157190635451505,-0.3344653605430427
2.7257525083612038,-0.32055618137898556
2.7357859531772575,-0.3068392651790514
2.745819397993311,-0.29330954755808514
2.7558528428093645,-0.2799621874730678
2.765886287625418,-0.2667925591044222
2.775919732441472,-0.2537962450946521
2.7859531772575252,-0.2409690312704318
2.7959866220735785,-0.22830690304081064
2.8060200668896322,-0.2158060437555447
2.816053511705686,-0.2034628354354294
2.8260869565217392,-0.19127386247026232
2.8361204013377925,-0.179235919149832
2.8461538461538463,-0.16734602229815582
2.8561872909699,-0.15560143090506123
2.8662207357859533,-0.14399967563381091
2.8762541806020065,-0.1325386026861711
2.8862876254180603,-0.12121643919879044
2.896321070234114,-0.11003189204139761
2.9063545150501673,-0.09898430043823211
2.9163879598662206,-0.08807387920554559
2.9264214046822743,-0.07730212267948526
2.936454849498328,-0.06667251217844934
2.9464882943143813,-0.056191844075577875
2.9565217391304346,-0.04587296446017129
2.9665551839464883,-0.035741174057603846
2.976588628762542,-0.025852422972383
2.9866220735785953,-0.01636536237157653
2.9966555183946486,-0.00820795368534479
3.0066889632107023,-0.017516564282465705
3.016722408026756,-0.037457782717520906
3.0267558528428093,-0.05909074890029343
3.036789297658863,-0.08208994978602197
3.0468227424749164,-0.10646782942359817
3.05685618729097,-0.13231980442827374
3.0668896321070234,-0.1597865812511198
3.076923076923077,-0.1890478713648988
3.0869565217391304,-0.2203255701180695
3.096989966555184,-0.2538921836487663
3.1070234113712374,-0.29008420811488284
3.117056856187291,-0.32932181997573434
3.1270903010033444,-0.3721377424564934
3.137123745819398,-0.41922038080485274
3.1471571906354514,-0.47148028352146315
3.157190635451505,-0.5301566930160381
3.1672240802675584,-0.5969970694653974
3.177257525083612,-0.6745790898064645
3.1872909698996654,-0.7669367596543486
3.197324414715719,-0.8809173055071365
3.2073578595317724,-1.0296137340434803
3.217391304347826,-1.2434450850196959
3.2274247491638794,-1.6275439130964382
3.237458193979933,-2.540056338360023
3.247491638795987,-1.485801442863339
3.25752508361204,-1.16948015785724
3.267558528428094,-0.976532043843434
3.277591973244147,-0.8371121705541348
3.287625418060201,-0.7277761165144911
3.297658862876254,-0.6377483559705037
3.307692307692308,-0.5611733843005863
3.317725752508361,-0.4945125785837042
3.327759197324415,-0.4354632663863324
3.3377926421404682,-0.3824428980099981
3.347826086956522,-0.334317170179464
3.3578595317725752,-0.2902455983028421
3.367892976588629,-0.24958855797854398
3.3779264214046822,-0.21184874661329683
3.387959866220736,-0.1766331175539526
3.3979933110367893,-0.143627866102773
3.408026755852843,-0.11258287112863742
3.4180602006688963,-0.08330560436084866
3.42809364548495,-0.05567330556631995
3.4381270903010033,-0.029723812620105
3.448160535117057,-0.007172743437130238
3.4581939799331103,-0.04865474664408314
3.468227424749164,-0.11730935095090535
3.4782608695652173,-0.2153621832530273
3.488294314381271,-0.38358610423305484
3.4983277591973243,-1.3268794387823426
3.508361204013378,-0.39104852558990855
3.5183946488294313,-0.2127616196924154
3.528428093645485,-0.1084640283263122
3.5384615384615383,-0.034532174954555066
3.548494983277592,-0.06613873628780689
3.5585284280936453,-0.11786101822368052
3.568561872909699,-0.006060955097818723
3.578595317725753,0.09200699976446898
3.588628762541806,0.1430860749219689
3.59866220735786,0.17454949882361329
3.608695652173913,0.19213555700608656
3.618729096989967,0.21356683487200087
3.62876254180602,-0.11299495588839382
3.638795986622074,0.22126319178430945
3.648829431438127,0.2430358418331504
3.658862876254181,0.27871816943609823
3.668896321070234,0.2947632518729618
3.678929765886288,0.3449250593170354
3.688963210702341,0.3393148756040098
3.698996655518395,0.3609718654254959
3.709030100334448,0.3511123419898224
3.719063545150502,0.3642291820015619
3.729096989966555,0.3856987782485507
3.739130434782609,-0.3985906090172817
3.749163879598662,0.37031745596507176
3.759197324414716,0.3979581738759995
3.769230769230769,0.4084322459904116
3.779264214046823,0.4018883211061461
3.789297658862876,0.4114980364318339
3.79933110367893,0.44473716109275413
3.809364548494983,0.43310794339955394
3.819397993311037,0.43274873560993266
3.82943143812709,-0.2532988403543155
3.839464882943144,-0.06139072783375961
3.849498327759197,-0.011084592993012005
3.859531772575251,0.4003344161707486
3.869565217391304,0.4274290925299776
3.879598662207358,0.46483200795369756
3.8896321070234112,0.4923311743685494
3.899665551839465,0.48310079569751135
3.9096989966555187,0.4761118197754102
3.919732441471572,0.5383844699309257
3.9297658862876257,0.5429495500765803
3.939799331103679,0.5432318802192577
3.9498327759197327,0.5791273729908154
3.959866220735786,0.5477789501929686
3.9698996655518397,0.603450278788464
3.979933110367893,0.6238748126501957
3.9899665551839467,0.624224151119445
4.0,1.3862943611198644
